multiplier,angular_speed_rad_s,ee_linear_speed_m_s,avg_force_z_error,var_force_z_error,avg_position_error,var_position_error
0.1,0.3141592653589793,0.031415926535897934,0.069540,0.253703,0.003529,0.000000
0.2,0.6283185307179586,0.06283185307179587,0.098462,0.253445,0.003523,0.000000
0.3,0.9424777960769379,0.0942477796076938,0.111094,0.253489,0.003528,0.000000
0.4,1.2566370614359172,0.12566370614359174,0.153113,0.255617,0.003534,0.000000
0.5,1.5707963267948966,0.15707963267948966,0.177666,0.259052,0.003550,0.000000
0.6,1.8849555921538759,0.1884955592153876,0.228583,0.272914,0.003568,0.000000
0.7,2.199114857512855,0.21991148575128552,0.261406,0.287449,0.003595,0.000000
0.8,2.5132741228718345,0.25132741228718347,0.323458,0.324834,0.003624,0.000000
0.9,2.827433388230814,0.2827433388230814,0.363162,0.359275,0.003660,0.000000
1.0,3.141592653589793,0.3141592653589793,0.437461,0.434599,0.003699,0.000001
1.1,3.4557519189487724,0.3455751918948773,0.483370,0.499589,0.003743,0.000001
1.2,3.7699111843077517,0.3769911184307752,0.570647,0.630691,0.003793,0.000001
1.3,4.084070449666732,0.4084070449666731,0.622399,0.739084,0.003844,0.000001
1.4,4.39822971502571,0.43982297150257105,0.723796,0.947568,0.003905,0.000002
1.5,4.71238898038469,0.47123889803846897,0.783661,1.114908,0.003963,0.000002
1.6,5.026548245743669,0.5026548245743669,0.902438,1.427477,0.004035,0.000003
1.7,5.340707511102649,0.5340707511102648,0.970803,1.673003,0.004102,0.000003
1.8,5.654866776461628,0.5654866776461628,1.106575,2.122715,0.004187,0.000004
1.9,5.969026041820607,0.5969026041820608,1.183654,2.470536,0.004263,0.000005
2.0,6.283185307179586,0.6283185307179586,1.337605,3.098452,0.004363,0.000006
2.1,6.597344572538566,0.6597344572538566,1.424558,3.578735,0.004452,0.000007
2.2,6.911503837897545,0.6911503837897546,1.598619,4.435405,0.004568,0.000008
2.3,7.225663103256524,0.7225663103256524,1.695699,5.085815,0.004671,0.000009
2.4,7.5398223686155035,0.7539822368615504,1.889734,6.232806,0.004807,0.000011
2.5,7.853981633974484,0.7853981633974483,1.996792,7.098627,0.004925,0.000012
2.6,8.168140899333464,0.8168140899333463,2.211975,8.609857,0.005083,0.000014
2.7,8.482300164692441,0.8482300164692442,2.329749,9.745403,0.005218,0.000016
2.8,8.79645943005142,0.8796459430051421,2.567516,11.706874,0.005400,0.000018
2.9,9.1106186954104,0.9110618695410401,2.697375,13.174985,0.005554,0.000020
3.0,9.42477796076938,0.9424777960769379,2.959132,15.684066,0.005758,0.000023
3.1,9.738937226128359,0.9738937226128359,3.101741,17.552571,0.005926,0.000025
3.2,10.053096491487338,1.0053096491487339,3.391798,20.725065,0.006142,0.000027
3.3,10.367255756846319,1.0367255756846319,3.568710,23.184197,0.006315,0.000029
3.4,10.681415022205298,1.0681415022205296,3.923436,27.455550,0.006559,0.000030
3.5,10.995574287564276,1.0995574287564276,4.157618,30.980471,0.006792,0.000032
3.6,11.309733552923255,1.1309733552923256,4.581681,37.076959,0.007193,0.000035
3.7,11.623892818282236,1.1623892818282235,4.834103,42.678213,0.007819,0.000046
3.8,11.938052083641214,1.1938052083641215,5.195539,48.192322,0.008486,0.000066
3.9,12.252211349000193,1.2252211349000195,8.175519,27.744715,0.368631,0.020775
4.0,12.566370614359172,1.2566370614359172,8.039030,8.065922,0.338373,0.010365
4.1,12.880529879718152,1.2880529879718152,8.033832,6.031970,0.311280,0.007506
4.2,13.194689145077133,1.3194689145077132,1554.751414,2246213.382267,0.238204,0.041009
4.3,13.50884841043611,1.3508848410436112,6.506128,45.563643,0.101648,0.023657
4.4,13.82300767579509,1.3823007675795091,8.044367,4.854511,0.396653,0.024723
4.5,14.13716694115407,1.413716694115407,8.077591,7.929395,0.397755,0.020228
4.6,14.451326206513048,1.4451326206513049,8.069394,6.747963,0.383269,0.020158
4.7,14.76548547187203,1.4765485471872029,8.090048,8.194369,0.361424,0.018733
4.8,15.079644737231007,1.5079644737231008,8.089671,8.151040,0.276945,0.020795
4.9,15.393804002589986,1.5393804002589988,8.093824,8.770453,0.426679,0.032071
5.0,15.707963267948967,1.5707963267948966,8.171370,18.976548,0.493978,0.055941
